Suburb,Name,Latitude,Longitude
Werribee,Melbourne Fruit & Veg Delivery,-37.9154398,144.6581043
West Melbourne,FoodWorks,-37.7942161,144.9299117
West Melbourne,Kensington Foodwise,-37.7942167,144.9292217
Williamstown,Coles Williamstown,-37.857528,144.8973857
Williamstown,Woolworths Williamstown,-37.8577336,144.8824154
Windsor,Coles Prahran,-37.848012,144.99373
Windsor,Coles Balaclava,-37.8678649,144.9919952
Windsor,Woolworths St Kilda,-37.8684794,144.9787787
Windsor,Coles St Kilda,-37.8683338,144.9806607
Windsor,In the Pantry,-37.846325,144.991752
Windsor,IGA Toorak Rd Plus Liquor,-37.8393892,144.9928363
Windsor,Woolworths Prahran,-37.8475529,144.9927008
Windsor,ALDI Prahran,-37.8458039,144.9935685
Windsor,Woolworths St Kilda West,-37.8591871,144.9777639
Windsor,ALDI St Kilda,-37.8649837,144.9874293
Windsor,Woolworths South Yarra,-37.8373318,144.99636
Windsor,Kelly Cube Pickup Point,-37.856649,145.005474
Windsor,Woolworths Balaclava,-37.868338,144.991199
Windsor,Woolworths Hawksburn,-37.8481232,145.0051882
Windsor,IGA Xpress South Yarra,-37.8385955,144.9903413
Windsor,FQD-trip,-37.8582116,144.9827779
Windsor,<U+4E9A><U+5DDE><U+8D85><U+5E02>,-37.8468681,144.9946849
Windsor,<U+798F><U+4E3A><U+5BA2><U+4E9A><U+6D32><U+8D85><U+5E02>,-37.8468413,144.9946994
Windsor,<U+901F><U+9012><U+4EE3><U+8D2D>,-37.846777,144.994637
Windsor,<U+957F><U+6C5F><U+5FEB><U+9012><U+4EE3><U+8D2D>,-37.846777,144.994637
Yarraville,Coles Yarraville,-37.8168595,144.8810742
Yarraville,FoodWorks Seddon,-37.806857,144.8912907
Yarraville,Coles Footscray,-37.8016736,144.8975332
Yarraville,Nathan Thai Grocery,-37.801132,144.900561
Yarraville,Spotswood Licensed Supermarket,-37.8296585,144.8856899
Yarraville,global fresh food market,-37.8039807,144.8974079
Yarraville,Min HuyHairdresser Footscray,-37.8010641,144.8993552
Yarraville,Francis Variety Store,-37.8010972,144.900465
